rule,layer,roi,subject,seed_idx,epoch,rho,pval
Predictive Coding,FC1,IT,sub-01,0,1,0.006269,0.001426
Predictive Coding,FC1,IT,sub-02,0,1,0.010478,0.0
Predictive Coding,FC1,IT,sub-03,0,1,0.006015,0.002211
Predictive Coding,Conv1,V1,sub-01,0,2,0.038301,0.0
Predictive Coding,Conv1,V1,sub-02,0,2,0.059102,0.0
Predictive Coding,Conv1,V1,sub-03,0,2,0.010902,0.0
Predictive Coding,Conv1,V2,sub-01,0,2,0.021828,0.0
Predictive Coding,Conv1,V2,sub-02,0,2,0.031439,0.0
Predictive Coding,Conv1,V2,sub-03,0,2,0.000508,0.796087
Predictive Coding,Conv1,V3,sub-01,0,2,0.016347,0.0
Predictive Coding,Conv1,V3,sub-02,0,2,0.020079,0.0
Predictive Coding,Conv1,V3,sub-03,0,2,0.003398,0.08385
Predictive Coding,Conv1,V4,sub-01,0,2,0.007846,6.6e-05
Predictive Coding,Conv1,V4,sub-02,0,2,0.010636,0.0
Predictive Coding,Conv1,V4,sub-03,0,2,0.005105,0.009403
Predictive Coding,Conv1,LOC,sub-01,0,2,0.007326,0.000194
Predictive Coding,Conv1,LOC,sub-02,0,2,0.001711,0.384025
Predictive Coding,Conv1,LOC,sub-03,0,2,0.000556,0.77745
Predictive Coding,Conv1,IT,sub-01,0,2,0.008393,2e-05
Predictive Coding,Conv1,IT,sub-02,0,2,0.004762,0.015403
Predictive Coding,Conv1,IT,sub-03,0,2,0.002692,0.17081
Predictive Coding,Conv2,V1,sub-01,0,2,0.036881,0.0
Predictive Coding,Conv2,V1,sub-02,0,2,0.050655,0.0
Predictive Coding,Conv2,V1,sub-03,0,2,0.010756,0.0
Predictive Coding,Conv2,V2,sub-01,0,2,0.018953,0.0
Predictive Coding,Conv2,V2,sub-02,0,2,0.022306,0.0
Predictive Coding,Conv2,V2,sub-03,0,2,0.000372,0.850048
Predictive Coding,Conv2,V3,sub-01,0,2,0.013182,0.0
Predictive Coding,Conv2,V3,sub-02,0,2,0.018495,0.0
Predictive Coding,Conv2,V3,sub-03,0,2,0.002784,0.156629
Predictive Coding,Conv2,V4,sub-01,0,2,0.007085,0.000313
Predictive Coding,Conv2,V4,sub-02,0,2,0.012284,0.0
Predictive Coding,Conv2,V4,sub-03,0,2,0.006484,0.000971
Predictive Coding,Conv2,LOC,sub-01,0,2,0.007652,9.9e-05
Predictive Coding,Conv2,LOC,sub-02,0,2,0.003856,0.049796
Predictive Coding,Conv2,LOC,sub-03,0,2,0.000395,0.840848
Predictive Coding,Conv2,IT,sub-01,0,2,0.009009,5e-06
Predictive Coding,Conv2,IT,sub-02,0,2,0.006794,0.000547
Predictive Coding,Conv2,IT,sub-03,0,2,0.003141,0.110045
Predictive Coding,Conv3,V1,sub-01,0,2,0.069347,0.0
Predictive Coding,Conv3,V1,sub-02,0,2,0.081843,0.0
Predictive Coding,Conv3,V1,sub-03,0,2,0.020845,0.0
Predictive Coding,Conv3,V2,sub-01,0,2,0.035887,0.0
Predictive Coding,Conv3,V2,sub-02,0,2,0.040604,0.0
Predictive Coding,Conv3,V2,sub-03,0,2,0.004512,0.021711
Predictive Coding,Conv3,V3,sub-01,0,2,0.023341,0.0
Predictive Coding,Conv3,V3,sub-02,0,2,0.034996,0.0
Predictive Coding,Conv3,V3,sub-03,0,2,0.006074,0.002001
Predictive Coding,Conv3,V4,sub-01,0,2,0.014974,0.0
Predictive Coding,Conv3,V4,sub-02,0,2,0.024079,0.0
Predictive Coding,Conv3,V4,sub-03,0,2,0.008212,2.9e-05
Predictive Coding,Conv3,LOC,sub-01,0,2,0.009468,1e-06
Predictive Coding,Conv3,LOC,sub-02,0,2,0.005216,0.00796
Predictive Coding,Conv3,LOC,sub-03,0,2,0.001569,0.424673
Predictive Coding,Conv3,IT,sub-01,0,2,0.009891,0.0
Predictive Coding,Conv3,IT,sub-02,0,2,0.010701,0.0
Predictive Coding,Conv3,IT,sub-03,0,2,0.006581,0.000813
Predictive Coding,FC1,V1,sub-01,0,2,0.099833,0.0
Predictive Coding,FC1,V1,sub-02,0,2,0.104468,0.0
Predictive Coding,FC1,V1,sub-03,0,2,0.024302,0.0
Predictive Coding,FC1,V2,sub-01,0,2,0.059407,0.0
Predictive Coding,FC1,V2,sub-02,0,2,0.058656,0.0
Predictive Coding,FC1,V2,sub-03,0,2,0.007305,0.000202
Predictive Coding,FC1,V3,sub-01,0,2,0.038095,0.0
Predictive Coding,FC1,V3,sub-02,0,2,0.050307,0.0
Predictive Coding,FC1,V3,sub-03,0,2,0.00916,3e-06
Predictive Coding,FC1,V4,sub-01,0,2,0.023154,0.0
Predictive Coding,FC1,V4,sub-02,0,2,0.033489,0.0
Predictive Coding,FC1,V4,sub-03,0,2,0.009276,2e-06
Predictive Coding,FC1,LOC,sub-01,0,2,0.006203,0.0016
Predictive Coding,FC1,LOC,sub-02,0,2,0.001995,0.310083
Predictive Coding,FC1,LOC,sub-03,0,2,0.001185,0.546424
Predictive Coding,FC1,IT,sub-01,0,2,0.008092,3.8e-05
Predictive Coding,FC1,IT,sub-02,0,2,0.009853,1e-06
Predictive Coding,FC1,IT,sub-03,0,2,0.005823,0.003052
Predictive Coding,Conv1,V1,sub-01,0,5,0.038327,0.0
Predictive Coding,Conv1,V1,sub-02,0,5,0.059048,0.0
Predictive Coding,Conv1,V1,sub-03,0,5,0.010922,0.0
Predictive Coding,Conv1,V2,sub-01,0,5,0.021855,0.0
Predictive Coding,Conv1,V2,sub-02,0,5,0.03144,0.0
Predictive Coding,Conv1,V2,sub-03,0,5,0.000526,0.788906
Predictive Coding,Conv1,V3,sub-01,0,5,0.016384,0.0
Predictive Coding,Conv1,V3,sub-02,0,5,0.020011,0.0
Predictive Coding,Conv1,V3,sub-03,0,5,0.003428,0.081115
Predictive Coding,Conv1,V4,sub-01,0,5,0.007877,6.1e-05
Predictive Coding,Conv1,V4,sub-02,0,5,0.010622,0.0
Predictive Coding,Conv1,V4,sub-03,0,5,0.005121,0.009174
Predictive Coding,Conv1,LOC,sub-01,0,5,0.007357,0.000182
Predictive Coding,Conv1,LOC,sub-02,0,5,0.001726,0.379913
Predictive Coding,Conv1,LOC,sub-03,0,5,0.000558,0.776567
Predictive Coding,Conv1,IT,sub-01,0,5,0.008418,1.8e-05
Predictive Coding,Conv1,IT,sub-02,0,5,0.004779,0.015046
Predictive Coding,Conv1,IT,sub-03,0,5,0.002684,0.172103
Predictive Coding,Conv2,V1,sub-01,0,5,0.037795,0.0
Predictive Coding,Conv2,V1,sub-02,0,5,0.051897,0.0
Predictive Coding,Conv2,V1,sub-03,0,5,0.010984,0.0
Predictive Coding,Conv2,V2,sub-01,0,5,0.019397,0.0
Predictive Coding,Conv2,V2,sub-02,0,5,0.022781,0.0
Predictive Coding,Conv2,V2,sub-03,0,5,0.000369,0.850997
Predictive Coding,Conv2,V3,sub-01,0,5,0.013344,0.0
Predictive Coding,Conv2,V3,sub-02,0,5,0.018949,0.0
Predictive Coding,Conv2,V3,sub-03,0,5,0.00275,0.161804
Predictive Coding,Conv2,V4,sub-01,0,5,0.007272,0.000216
Predictive Coding,Conv2,V4,sub-02,0,5,0.012526,0.0
Predictive Coding,Conv2,V4,sub-03,0,5,0.006491,0.000958
Predictive Coding,Conv2,LOC,sub-01,0,5,0.007486,0.00014
Predictive Coding,Conv2,LOC,sub-02,0,5,0.003831,0.0513
Predictive Coding,Conv2,LOC,sub-03,0,5,0.000376,0.848349
Predictive Coding,Conv2,IT,sub-01,0,5,0.008853,7e-06
Predictive Coding,Conv2,IT,sub-02,0,5,0.006795,0.000546
Predictive Coding,Conv2,IT,sub-03,0,5,0.003104,0.11429
Predictive Coding,Conv3,V1,sub-01,0,5,0.06933,0.0
Predictive Coding,Conv3,V1,sub-02,0,5,0.0819,0.0
Predictive Coding,Conv3,V1,sub-03,0,5,0.020693,0.0
Predictive Coding,Conv3,V2,sub-01,0,5,0.036096,0.0
Predictive Coding,Conv3,V2,sub-02,0,5,0.041109,0.0
Predictive Coding,Conv3,V2,sub-03,0,5,0.00448,0.022659
Predictive Coding,Conv3,V3,sub-01,0,5,0.023574,0.0
Predictive Coding,Conv3,V3,sub-02,0,5,0.035402,0.0
Predictive Coding,Conv3,V3,sub-03,0,5,0.006096,0.001925
Predictive Coding,Conv3,V4,sub-01,0,5,0.014962,0.0
Predictive Coding,Conv3,V4,sub-02,0,5,0.024052,0.0
Predictive Coding,Conv3,V4,sub-03,0,5,0.008216,2.9e-05
Predictive Coding,Conv3,LOC,sub-01,0,5,0.009575,1e-06
Predictive Coding,Conv3,LOC,sub-02,0,5,0.005179,0.008421
Predictive Coding,Conv3,LOC,sub-03,0,5,0.001522,0.438676
Predictive Coding,Conv3,IT,sub-01,0,5,0.010028,0.0
Predictive Coding,Conv3,IT,sub-02,0,5,0.010683,0.0
Predictive Coding,Conv3,IT,sub-03,0,5,0.00647,0.000996
Predictive Coding,FC1,V1,sub-01,0,5,0.106671,0.0
Predictive Coding,FC1,V1,sub-02,0,5,0.115646,0.0
Predictive Coding,FC1,V1,sub-03,0,5,0.022898,0.0
Predictive Coding,FC1,V2,sub-01,0,5,0.05797,0.0
Predictive Coding,FC1,V2,sub-02,0,5,0.062461,0.0
Predictive Coding,FC1,V2,sub-03,0,5,0.007056,0.000331
Predictive Coding,FC1,V3,sub-01,0,5,0.041239,0.0
Predictive Coding,FC1,V3,sub-02,0,5,0.058282,0.0
Predictive Coding,FC1,V3,sub-03,0,5,0.009571,1e-06
Predictive Coding,FC1,V4,sub-01,0,5,0.022607,0.0
Predictive Coding,FC1,V4,sub-02,0,5,0.035144,0.0
Predictive Coding,FC1,V4,sub-03,0,5,0.00878,8e-06
Predictive Coding,FC1,LOC,sub-01,0,5,0.007421,0.00016
Predictive Coding,FC1,LOC,sub-02,0,5,0.001381,0.48246
Predictive Coding,FC1,LOC,sub-03,0,5,0.000841,0.668787
Predictive Coding,FC1,IT,sub-01,0,5,0.009629,1e-06
Predictive Coding,FC1,IT,sub-02,0,5,0.011239,0.0
Predictive Coding,FC1,IT,sub-03,0,5,0.004326,0.027747
Predictive Coding,Conv1,V1,sub-01,0,10,0.038365,0.0
Predictive Coding,Conv1,V1,sub-02,0,10,0.058926,0.0
Predictive Coding,Conv1,V1,sub-03,0,10,0.010952,0.0
Predictive Coding,Conv1,V2,sub-01,0,10,0.021897,0.0
Predictive Coding,Conv1,V2,sub-02,0,10,0.031414,0.0
Predictive Coding,Conv1,V2,sub-03,0,10,0.000555,0.777592
Predictive Coding,Conv1,V3,sub-01,0,10,0.016437,0.0
Predictive Coding,Conv1,V3,sub-02,0,10,0.019876,0.0
Predictive Coding,Conv1,V3,sub-03,0,10,0.003478,0.076804
Predictive Coding,Conv1,V4,sub-01,0,10,0.007925,5.5e-05
Predictive Coding,Conv1,V4,sub-02,0,10,0.010592,0.0
Predictive Coding,Conv1,V4,sub-03,0,10,0.005151,0.008773
Predictive Coding,Conv1,LOC,sub-01,0,10,0.007402,0.000166
Predictive Coding,Conv1,LOC,sub-02,0,10,0.001748,0.373817
Predictive Coding,Conv1,LOC,sub-03,0,10,0.000559,0.776116
Predictive Coding,Conv1,IT,sub-01,0,10,0.008454,1.7e-05
Predictive Coding,Conv1,IT,sub-02,0,10,0.0048,0.014603
Predictive Coding,Conv1,IT,sub-03,0,10,0.002668,0.174728
Predictive Coding,Conv2,V1,sub-01,0,10,0.039291,0.0
Predictive Coding,Conv2,V1,sub-02,0,10,0.053947,0.0
Predictive Coding,Conv2,V1,sub-03,0,10,0.01133,0.0
Predictive Coding,Conv2,V2,sub-01,0,10,0.020131,0.0
Predictive Coding,Conv2,V2,sub-02,0,10,0.023574,0.0
Predictive Coding,Conv2,V2,sub-03,0,10,0.00035,0.858813
Predictive Coding,Conv2,V3,sub-01,0,10,0.013605,0.0
Predictive Coding,Conv2,V3,sub-02,0,10,0.019685,0.0
Predictive Coding,Conv2,V3,sub-03,0,10,0.002676,0.173331
Predictive Coding,Conv2,V4,sub-01,0,10,0.00756,0.00012
Predictive Coding,Conv2,V4,sub-02,0,10,0.012909,0.0
Predictive Coding,Conv2,V4,sub-03,0,10,0.006475,0.000987
Predictive Coding,Conv2,LOC,sub-01,0,10,0.007192,0.000253
Predictive Coding,Conv2,LOC,sub-02,0,10,0.003728,0.057848
Predictive Coding,Conv2,LOC,sub-03,0,10,0.000351,0.858323
Predictive Coding,Conv2,IT,sub-01,0,10,0.008575,1.3e-05
Predictive Coding,Conv2,IT,sub-02,0,10,0.006748,0.000597
Predictive Coding,Conv2,IT,sub-03,0,10,0.00304,0.121918
Predictive Coding,Conv3,V1,sub-01,0,10,0.069069,0.0
Predictive Coding,Conv3,V1,sub-02,0,10,0.081799,0.0
Predictive Coding,Conv3,V1,sub-03,0,10,0.020401,0.0
Predictive Coding,Conv3,V2,sub-01,0,10,0.036334,0.0
Predictive Coding,Conv3,V2,sub-02,0,10,0.041826,0.0
Predictive Coding,Conv3,V2,sub-03,0,10,0.004425,0.024366
Predictive Coding,Conv3,V3,sub-01,0,10,0.023872,0.0
Predictive Coding,Conv3,V3,sub-02,0,10,0.035951,0.0
Predictive Coding,Conv3,V3,sub-03,0,10,0.006115,0.001863
Predictive Coding,Conv3,V4,sub-01,0,10,0.014867,0.0
Predictive Coding,Conv3,V4,sub-02,0,10,0.023914,0.0
Predictive Coding,Conv3,V4,sub-03,0,10,0.008198,3e-05
Predictive Coding,Conv3,LOC,sub-01,0,10,0.009696,1e-06
Predictive Coding,Conv3,LOC,sub-02,0,10,0.005093,0.009567
Predictive Coding,Conv3,LOC,sub-03,0,10,0.001433,0.465918
Predictive Coding,Conv3,IT,sub-01,0,10,0.010193,0.0
Predictive Coding,Conv3,IT,sub-02,0,10,0.010609,0.0
Predictive Coding,Conv3,IT,sub-03,0,10,0.006272,0.001417
Predictive Coding,FC1,V1,sub-01,0,10,0.088898,0.0
Predictive Coding,FC1,V1,sub-02,0,10,0.088598,0.0
Predictive Coding,FC1,V1,sub-03,0,10,0.019719,0.0
Predictive Coding,FC1,V2,sub-01,0,10,0.051579,0.0
Predictive Coding,FC1,V2,sub-02,0,10,0.048224,0.0
Predictive Coding,FC1,V2,sub-03,0,10,0.006984,0.000381
Predictive Coding,FC1,V3,sub-01,0,10,0.03598,0.0
Predictive Coding,FC1,V3,sub-02,0,10,0.044632,0.0
Predictive Coding,FC1,V3,sub-03,0,10,0.009314,2e-06
Predictive Coding,FC1,V4,sub-01,0,10,0.019742,0.0
Predictive Coding,FC1,V4,sub-02,0,10,0.025122,0.0
Predictive Coding,FC1,V4,sub-03,0,10,0.009769,1e-06
Predictive Coding,FC1,LOC,sub-01,0,10,0.008774,8e-06
Predictive Coding,FC1,LOC,sub-02,0,10,-0.001987,0.311994
Predictive Coding,FC1,LOC,sub-03,0,10,0.000843,0.667977
Predictive Coding,FC1,IT,sub-01,0,10,0.0114,0.0
Predictive Coding,FC1,IT,sub-02,0,10,0.006459,0.001016
Predictive Coding,FC1,IT,sub-03,0,10,0.003635,0.064376
Predictive Coding,Conv1,V1,sub-01,0,20,0.038386,0.0
Predictive Coding,Conv1,V1,sub-02,0,20,0.058578,0.0
Predictive Coding,Conv1,V1,sub-03,0,20,0.010992,0.0
Predictive Coding,Conv1,V2,sub-01,0,20,0.021946,0.0
Predictive Coding,Conv1,V2,sub-02,0,20,0.031256,0.0
Predictive Coding,Conv1,V2,sub-03,0,20,0.000599,0.760578
Predictive Coding,Conv1,V3,sub-01,0,20,0.0165,0.0
Predictive Coding,Conv1,V3,sub-02,0,20,0.019528,0.0
Predictive Coding,Conv1,V3,sub-03,0,20,0.003558,0.070249
Predictive Coding,Conv1,V4,sub-01,0,20,0.008004,4.7e-05
Predictive Coding,Conv1,V4,sub-02,0,20,0.010492,0.0
Predictive Coding,Conv1,V4,sub-03,0,20,0.005207,0.008068
Predictive Coding,Conv1,LOC,sub-01,0,20,0.007457,0.000148
Predictive Coding,Conv1,LOC,sub-02,0,20,0.00177,0.367836
Predictive Coding,Conv1,LOC,sub-03,0,20,0.000548,0.780317
Predictive Coding,Conv1,IT,sub-01,0,20,0.008487,1.6e-05
Predictive Coding,Conv1,IT,sub-02,0,20,0.004806,0.014489
Predictive Coding,Conv1,IT,sub-03,0,20,0.002617,0.183095
Predictive Coding,Conv2,V1,sub-01,0,20,0.042062,0.0
Predictive Coding,Conv2,V1,sub-02,0,20,0.057974,0.0
Predictive Coding,Conv2,V1,sub-03,0,20,0.011882,0.0
Predictive Coding,Conv2,V2,sub-01,0,20,0.021529,0.0
Predictive Coding,Conv2,V2,sub-02,0,20,0.025187,0.0
Predictive Coding,Conv2,V2,sub-03,0,20,0.000282,0.885879
Predictive Coding,Conv2,V3,sub-01,0,20,0.014105,0.0
Predictive Coding,Conv2,V3,sub-02,0,20,0.021164,0.0
Predictive Coding,Conv2,V3,sub-03,0,20,0.002518,0.200125
Predictive Coding,Conv2,V4,sub-01,0,20,0.008077,4e-05
Predictive Coding,Conv2,V4,sub-02,0,20,0.013598,0.0
Predictive Coding,Conv2,V4,sub-03,0,20,0.006315,0.001314
Predictive Coding,Conv2,LOC,sub-01,0,20,0.00652,0.00091
Predictive Coding,Conv2,LOC,sub-02,0,20,0.003377,0.085744
Predictive Coding,Conv2,LOC,sub-03,0,20,0.000349,0.858937
Predictive Coding,Conv2,IT,sub-01,0,20,0.007938,5.4e-05
Predictive Coding,Conv2,IT,sub-02,0,20,0.006522,0.000907
Predictive Coding,Conv2,IT,sub-03,0,20,0.00291,0.138689
Predictive Coding,Conv3,V1,sub-01,0,20,0.067684,0.0
Predictive Coding,Conv3,V1,sub-02,0,20,0.080726,0.0
Predictive Coding,Conv3,V1,sub-03,0,20,0.019583,0.0
Predictive Coding,Conv3,V2,sub-01,0,20,0.036299,0.0
Predictive Coding,Conv3,V2,sub-02,0,20,0.042702,0.0
Predictive Coding,Conv3,V2,sub-03,0,20,0.004281,0.029423
Predictive Coding,Conv3,V3,sub-01,0,20,0.024085,0.0
Predictive Coding,Conv3,V3,sub-02,0,20,0.036479,0.0
Predictive Coding,Conv3,V3,sub-03,0,20,0.006066,0.002029
Predictive Coding,Conv3,V4,sub-01,0,20,0.014427,0.0
Predictive Coding,Conv3,V4,sub-02,0,20,0.023259,0.0
Predictive Coding,Conv3,V4,sub-03,0,20,0.00804,4.3e-05
Predictive Coding,Conv3,LOC,sub-01,0,20,0.009716,1e-06
Predictive Coding,Conv3,LOC,sub-02,0,20,0.004814,0.014314
Predictive Coding,Conv3,LOC,sub-03,0,20,0.00125,0.524656
Predictive Coding,Conv3,IT,sub-01,0,20,0.010263,0.0
Predictive Coding,Conv3,IT,sub-02,0,20,0.010248,0.0
Predictive Coding,Conv3,IT,sub-03,0,20,0.005746,0.003464
Predictive Coding,FC1,V1,sub-01,0,20,0.092494,0.0
Predictive Coding,FC1,V1,sub-02,0,20,0.096357,0.0
Predictive Coding,FC1,V1,sub-03,0,20,0.022036,0.0
Predictive Coding,FC1,V2,sub-01,0,20,0.053431,0.0
Predictive Coding,FC1,V2,sub-02,0,20,0.056634,0.0
Predictive Coding,FC1,V2,sub-03,0,20,0.00716,0.00027
Predictive Coding,FC1,V3,sub-01,0,20,0.039699,0.0
Predictive Coding,FC1,V3,sub-02,0,20,0.052097,0.0
Predictive Coding,FC1,V3,sub-03,0,20,0.009549,1e-06
Predictive Coding,FC1,V4,sub-01,0,20,0.021007,0.0
Predictive Coding,FC1,V4,sub-02,0,20,0.027891,0.0
Predictive Coding,FC1,V4,sub-03,0,20,0.008876,6e-06
Predictive Coding,FC1,LOC,sub-01,0,20,0.008552,1.4e-05
Predictive Coding,FC1,LOC,sub-02,0,20,-0.00188,0.338849
Predictive Coding,FC1,LOC,sub-03,0,20,-0.000448,0.819589
Predictive Coding,FC1,IT,sub-01,0,20,0.011366,0.0
Predictive Coding,FC1,IT,sub-02,0,20,0.009335,2e-06
Predictive Coding,FC1,IT,sub-03,0,20,0.002556,0.193419
Predictive Coding,Conv1,V1,sub-01,0,30,0.03835,0.0
Predictive Coding,Conv1,V1,sub-02,0,30,0.058134,0.0
Predictive Coding,Conv1,V1,sub-03,0,30,0.011014,0.0
Predictive Coding,Conv1,V2,sub-01,0,30,0.021957,0.0
Predictive Coding,Conv1,V2,sub-02,0,30,0.030988,0.0
Predictive Coding,Conv1,V2,sub-03,0,30,0.000629,0.748812
Predictive Coding,Conv1,V3,sub-01,0,30,0.016519,0.0
Predictive Coding,Conv1,V3,sub-02,0,30,0.019105,0.0
Predictive Coding,Conv1,V3,sub-03,0,30,0.003617,0.06577
Predictive Coding,Conv1,V4,sub-01,0,30,0.008051,4.2e-05
Predictive Coding,Conv1,V4,sub-02,0,30,0.010352,0.0
Predictive Coding,Conv1,V4,sub-03,0,30,0.005255,0.0075
Predictive Coding,Conv1,LOC,sub-01,0,30,0.007454,0.000149
Predictive Coding,Conv1,LOC,sub-02,0,30,0.001762,0.370137
Predictive Coding,Conv1,LOC,sub-03,0,30,0.000526,0.789116
Predictive Coding,Conv1,IT,sub-01,0,30,0.008459,1.7e-05
Predictive Coding,Conv1,IT,sub-02,0,30,0.004766,0.015328
Predictive Coding,Conv1,IT,sub-03,0,30,0.00255,0.194445
Predictive Coding,Conv2,V1,sub-01,0,30,0.044375,0.0
Predictive Coding,Conv2,V1,sub-02,0,30,0.061788,0.0
Predictive Coding,Conv2,V1,sub-03,0,30,0.012207,0.0
Predictive Coding,Conv2,V2,sub-01,0,30,0.022691,0.0
Predictive Coding,Conv2,V2,sub-02,0,30,0.026874,0.0
Predictive Coding,Conv2,V2,sub-03,0,30,0.000188,0.92392
Predictive Coding,Conv2,V3,sub-01,0,30,0.014524,0.0
Predictive Coding,Conv2,V3,sub-02,0,30,0.022785,0.0
Predictive Coding,Conv2,V3,sub-03,0,30,0.00236,0.229943
Predictive Coding,Conv2,V4,sub-01,0,30,0.008491,1.6e-05
Predictive Coding,Conv2,V4,sub-02,0,30,0.014248,0.0
Predictive Coding,Conv2,V4,sub-03,0,30,0.005988,0.002316
Predictive Coding,Conv2,LOC,sub-01,0,30,0.005763,0.003369
Predictive Coding,Conv2,LOC,sub-02,0,30,0.002959,0.132254
Predictive Coding,Conv2,LOC,sub-03,0,30,0.000392,0.84178
Predictive Coding,Conv2,IT,sub-01,0,30,0.007173,0.000263
Predictive Coding,Conv2,IT,sub-02,0,30,0.006248,0.001479
Predictive Coding,Conv2,IT,sub-03,0,30,0.002758,0.160642
Predictive Coding,Conv3,V1,sub-01,0,30,0.064762,0.0
Predictive Coding,Conv3,V1,sub-02,0,30,0.077821,0.0
Predictive Coding,Conv3,V1,sub-03,0,30,0.018335,0.0
Predictive Coding,Conv3,V2,sub-01,0,30,0.035284,0.0
Predictive Coding,Conv3,V2,sub-02,0,30,0.042214,0.0
Predictive Coding,Conv3,V2,sub-03,0,30,0.003978,0.042976
Predictive Coding,Conv3,V3,sub-01,0,30,0.023667,0.0
Predictive Coding,Conv3,V3,sub-02,0,30,0.035789,0.0
Predictive Coding,Conv3,V3,sub-03,0,30,0.005829,0.003023
Predictive Coding,Conv3,V4,sub-01,0,30,0.013608,0.0
Predictive Coding,Conv3,V4,sub-02,0,30,0.021892,0.0
Predictive Coding,Conv3,V4,sub-03,0,30,0.00772,8.6e-05
Predictive Coding,Conv3,LOC,sub-01,0,30,0.00947,1e-06
Predictive Coding,Conv3,LOC,sub-02,0,30,0.004441,0.023862
Predictive Coding,Conv3,LOC,sub-03,0,30,0.001063,0.588787
Predictive Coding,Conv3,IT,sub-01,0,30,0.010001,0.0
Predictive Coding,Conv3,IT,sub-02,0,30,0.009578,1e-06
Predictive Coding,Conv3,IT,sub-03,0,30,0.005026,0.010555
Predictive Coding,FC1,V1,sub-01,0,30,0.088204,0.0
Predictive Coding,FC1,V1,sub-02,0,30,0.089175,0.0
Predictive Coding,FC1,V1,sub-03,0,30,0.022703,0.0
Predictive Coding,FC1,V2,sub-01,0,30,0.052374,0.0
Predictive Coding,FC1,V2,sub-02,0,30,0.048623,0.0
Predictive Coding,FC1,V2,sub-03,0,30,0.006184,0.001654
Predictive Coding,FC1,V3,sub-01,0,30,0.037782,0.0
Predictive Coding,FC1,V3,sub-02,0,30,0.045558,0.0
Predictive Coding,FC1,V3,sub-03,0,30,0.008868,6e-06
Predictive Coding,FC1,V4,sub-01,0,30,0.020724,0.0
Predictive Coding,FC1,V4,sub-02,0,30,0.02822,0.0
Predictive Coding,FC1,V4,sub-03,0,30,0.00873,9e-06
Predictive Coding,FC1,LOC,sub-01,0,30,0.008167,3.2e-05
Predictive Coding,FC1,LOC,sub-02,0,30,-0.001004,0.609406
Predictive Coding,FC1,LOC,sub-03,0,30,0.001343,0.494417
Predictive Coding,FC1,IT,sub-01,0,30,0.011058,0.0
Predictive Coding,FC1,IT,sub-02,0,30,0.008715,9e-06
Predictive Coding,FC1,IT,sub-03,0,30,0.003595,0.067425
Predictive Coding,Conv1,V1,sub-01,0,40,0.038329,0.0
Predictive Coding,Conv1,V1,sub-02,0,40,0.057756,0.0
Predictive Coding,Conv1,V1,sub-03,0,40,0.011057,0.0
Predictive Coding,Conv1,V2,sub-01,0,40,0.02196,0.0
Predictive Coding,Conv1,V2,sub-02,0,40,0.030696,0.0
Predictive Coding,Conv1,V2,sub-03,0,40,0.000656,0.73866
Predictive Coding,Conv1,V3,sub-01,0,40,0.016513,0.0
Predictive Coding,Conv1,V3,sub-02,0,40,0.018668,0.0
Predictive Coding,Conv1,V3,sub-03,0,40,0.003663,0.062348
Predictive Coding,Conv1,V4,sub-01,0,40,0.008062,4.1e-05
Predictive Coding,Conv1,V4,sub-02,0,40,0.0102,0.0
Predictive Coding,Conv1,V4,sub-03,0,40,0.005295,0.007062
Predictive Coding,Conv1,LOC,sub-01,0,40,0.007393,0.000169
Predictive Coding,Conv1,LOC,sub-02,0,40,0.001707,0.385079
Predictive Coding,Conv1,LOC,sub-03,0,40,0.000496,0.800874
Predictive Coding,Conv1,IT,sub-01,0,40,0.008367,2.1e-05
Predictive Coding,Conv1,IT,sub-02,0,40,0.004683,0.017194
Predictive Coding,Conv1,IT,sub-03,0,40,0.002473,0.20825
Predictive Coding,Conv2,V1,sub-01,0,40,0.046273,0.0
Predictive Coding,Conv2,V1,sub-02,0,40,0.065112,0.0
Predictive Coding,Conv2,V1,sub-03,0,40,0.012353,0.0
Predictive Coding,Conv2,V2,sub-01,0,40,0.023611,0.0
Predictive Coding,Conv2,V2,sub-02,0,40,0.028418,0.0
Predictive Coding,Conv2,V2,sub-03,0,40,6.7e-05,0.972901
Predictive Coding,Conv2,V3,sub-01,0,40,0.014799,0.0
Predictive Coding,Conv2,V3,sub-02,0,40,0.024361,0.0
Predictive Coding,Conv2,V3,sub-03,0,40,0.002199,0.263181
Predictive Coding,Conv2,V4,sub-01,0,40,0.008828,7e-06
Predictive Coding,Conv2,V4,sub-02,0,40,0.014886,0.0
Predictive Coding,Conv2,V4,sub-03,0,40,0.005565,0.004638
Predictive Coding,Conv2,LOC,sub-01,0,40,0.004978,0.011319
Predictive Coding,Conv2,LOC,sub-02,0,40,0.002551,0.19441
Predictive Coding,Conv2,LOC,sub-03,0,40,0.000472,0.81017
Predictive Coding,Conv2,IT,sub-01,0,40,0.006344,0.001248
Predictive Coding,Conv2,IT,sub-02,0,40,0.005917,0.002608
Predictive Coding,Conv2,IT,sub-03,0,40,0.002616,0.183252
Predictive Coding,Conv3,V1,sub-01,0,40,0.060563,0.0
Predictive Coding,Conv3,V1,sub-02,0,40,0.073252,0.0
Predictive Coding,Conv3,V1,sub-03,0,40,0.016835,0.0
Predictive Coding,Conv3,V2,sub-01,0,40,0.033393,0.0
Predictive Coding,Conv3,V2,sub-02,0,40,0.040159,0.0
